,ID,Name,Address,Rating,OpeningHour,PhoneNum,Parking,Amenities,Description,TotalCheckins,PowerLevel,NumofStation,ChargeType
779,73398,Century Park West Parking Structure,2030 Century Park West Los Angeles CA 90067,,,Parking: Pay,+1 310-556-3884,,Twelve paid ChargePoint Level 2 charging stations available on ground floor. Idle fee applies when charging is complete. Free parking w validation. Otherwise $14hr or $30 all day park.,2,,1,J-1772
780,7451,Third Street Public Parking (City of Beverly Hills),"9333 3rd St, Beverly Hills, California 90210, United States",10,,,+1 888-758-4389,,No longer free parking one dollar an hour,18,,4,"Wall, J-1772"
781,7452,City of Beverly Hills Public Parking,"461 N. Bedford Dr., Beverly Hills, CA, 90210",4.4,,Parking: Free,+1 888-758-4389,,"Located on the right as you go up the ramp. Four spaces for two chargers.
",111,,2,J-1772
782,7476,Westwood Gateway,"11150 Santa Monica Blvd., Los Angeles, CA, 90025",6.6,7AM - 6PM,Parking: Pay,+1 213-784-2980,"Dining, Restrooms, Shopping, EV Parking",Pay to park. Chargers are at the third floor at the end. Eight charging stations. Entrance from Pontius Ave. Lot closed on weekends,16,,4,J-1772
783,75651,The Broad Art Museum Parking Garage,"221 S. Grand Ave., Los Angeles, CA 90012",10,7am-1am,Parking: Pay,,"Dining, Restrooms, Lodging, Shopping, EV Parking","7 EV plugs with FREE Charging, parking is $5/15 min, up to $27 Daily Max. With Broad Museum validation $17 for up to 3 hrs ($5/15 min over 3 hrs up to $27 max.) - rates as per 01/08/2020.",35,,7,J-1772
784,75980,SLS Hotel at Beverly Hills,"465 S La Cienega Blvd, Los Angeles, CA 90048",,,Parking: Pay,+1 310-247-0400,"Park, WiFi, Shopping, Restrooms, EV Parking, Lodging, Dining","Tesla charging available for guests and patrons. please see valet.
",3,8 kW,2,Tesla
785,76247,Luxe Rodeo Drive Hotel,"360 N Rodeo Dr, Beverly Hills, California 90210 United States",,,Parking: Pay,+1 310-273-0300,"Shopping, EV Parking, Restrooms, Lodging, Dining",Tesla charging for guests and patrons. please see valet. <br><br>4 Tesla Connectors - 40A,0,8 kW,4,Tesla
786,76704,Burberry,"301 Rodeo Dr, Beverly Hills, CA 90210",4.9,"M-Sa: 10:00–19:00
",Parking: Free,+1 310-550-4500,,"• The store has 1 EV plug. 
",7,,1,J-1772
787,77514,Office Building,"5200 W Century Blvd, Los Angeles, CA 90045",6.2,,Parking: Pay,,EV Parking,Enter parking structure from Glasgow Pl.,14,7.2 kW,7,J-1772
788,7818,Providence Holy Cross Medical Center - General Parking,"15031 Rinaldi Street, Mission Hills, CA 91346",6.5,Open 24/7,Parking: Free,+1 818-365-8051,,"Ten Blink stations in the front of the building have all been converted to valet parking. However, if you pull up to charge, you can park and charge there for free (other than Blink fees) for four hours and they will move cars for you, if necessary, to free up a charger. There are also six Blink chargers in the parking lot off of Lev Avenue immediately to the west near the NW corner of the helicopter pad and you can use that lot without parking charge for up to four hours if you tell the parking attendant at the gate that you are charging.",33,,10,J-1772
789,78784,801 Tower,"801 S Figueroa St, Los Angeles CA 90017",7.4,Mon-Fri 5am-10pm Sat 5pm-10pm,Parking: Pay,+1 213-258-4712,"Dining, Restrooms, EV Parking, Shopping, Park, Lodging",There are three charging stations. Enter subterranean parking via ramp on left side 8th St. 4-5 charging station located on parking level 7. Enter from 7th St parking lot entrance.,6,,3,J-1772
790,79355,Wells Fargo Center Parking Structure,"235 S Hill St, Los Angeles CA 90012, United States",5.7,6 AM to 11 PM,Parking: Pay,,EV Parking,On the first level to the left of the entrance/exit,8,,1,J-1772
791,79545,Will Rogers State Historic Park,"1421 Will Rogers State Park Rd., Pacific Palisades, CA 90272",10,,Parking: Pay,+1 800-777-0369,,$12 to park. Charging is free. Support www.adoptacharger.org,47,,2,J-1772
792,7985,Walgreens,"15316 Nordhoff St, North Hills, CA 91343",8.8,Open 24/7 - Store hours: 7 a.m. - 12 a.m. daily,Parking: Free,+1 818-892-4249,"Dining, Restrooms, EV Parking, Shopping, Grocery","Great spot, shopping center and well lit. 24hrs Level 2, 6.6kw. Only one charger.",67,,1,J-1772
793,8013,LADOT Sylmar Metrolink Station,"2100 Frank Modugno Drive, San Fernando, CA 91340",2.2,Open 24/7,Parking: Free,+1 866-816-7584,"WiFi, EV Parking, Restrooms, Park, Dining, Lodging, Shopping","EV charging is for public and transit customers. Download the EV Connect 2 app, register on the app, scan the code from the sticker on the charger unit and plug in. I recommend to contact support to help you order a key fob, because scanning through the app doesn’t always work. **** It's free!! If you find a charger offline / not working; please call the driver support number 866-816-7584 and provide the station ID number to the representative. ****",1613,6 kW,4,J-1772
794,80137,Elan Hotel,"8435 Beverly Blvd. Los Angeles, CA 90048",10,Open 24/7 - 24/7,Parking: Pay,+1 323-658-6663,"Shopping, WiFi, Park, Valet Parking, Dining, Restrooms, EV Parking, Lodging",Valet Parking for hotel guests only. EV drivers get free parking. They are well versed in EV care. 40 amps.,10,8 kW,3,"Tesla, J-1772"
795,80170,Northridge Fashion Center - Yard House,"9301 Tampa Ave., Los Angeles, CA 91324",9,Open 24/7 - During business hours,Parking: Free,,"Dining, Shopping, EV Parking, Restrooms, Grocery, WiFi",Two free Volta charging stations. Directly in front of Yard House restaurant. Located on the north end of Northridge Fashion Center.,161,,2,J-1772
796,80692,California Plaza Garage,"350 S Grand Ave, Los Angeles, CA 90071",4.3,,Parking: Pay,,Dining,Enter on Olive Street entrance. Chargers inside parking garage straight ahead at entrance level P2.,70,,4,"J-1772, CCS/SAE"
797,80725,Kaiser Permanente Panorama City Med Center,13652 Cantara St. Panorama City CA 91402,9.6,Open 24/7 - 24/7,Parking: Free,,,"2 Semaconnect in the south side parking garage. 
",32,7.2 kW,8,J-1772
798,80791,LA Kretz Innovation Campus,"525 S Hewitt St Los Angeles, CA 90013",8.8,,Parking: Pay,,"EV Parking, Dining, Restrooms, Park, Shopping","13 Leviton Level 2 charging stations. Business at the incubator not necessary. Parking costs $6 but Charging is free!
",54,,13,J-1772
799,81029,Lincoln & Rose Shopping Center,"225 Lincoln Blvd, Venice, CA 90291",5,6:00 AM to 12:00 AM,Parking: Free,+1 888-264-2208,"Dining, Shopping, Grocery, Restrooms, EV Parking","In Island directly in front of Whole Foods Market
",151,7.68 kW,2,J-1772
800,82132,Hill St. Street Parking/Charging,"282 S Hill St, Los Angeles, CA 90012, USA",6,,Parking: Pay,,,Greenlots ID,54,7 kW,1,J-1772
801,82137,Cal State University Northridge - Lot E5,"9415-9467 E University Dr, Northridge, CA 91326, USA",10,,Parking: Pay,,EV Parking,Two AeroVironment chargers,30,,2,J-1772
802,82271,Two Rodeo (Coming Soon),"9480 Dayton Way, Beverly Hills, CA 90210",6.4,"M-Th 7 AM-9:30 PM; F-Sat closes at 7 AM-10 PM, Sun 9 AM - 9 PM",Parking: Free,+1 877-494-3833,"Dining, Restrooms, Shopping, EV Parking, Valet Parking, Grocery, Lodging","*UPDATE: Closed Due to COVID-19
",91,50 kW,6,"Tesla, CCS/SAE, CHAdeMO"
803,82274,Westfield Century City,"1930 Century Park W, Los Angeles, CA 90067",1,,,,"Dining, Restrooms, WiFi, Shopping, Grocery, EV Parking","6 L2 plugs. ChargePoint network. Enter parking deck at Century Park West and Constellation, level P1. Parking is $1 per hour. Every 30 mins thereafter: $2.00. 6+ Hours: $28.00. Validation Offered at AMC, Gelson's, and selected restaurants for the first three hours.
",130,,6,J-1772
804,8258,Wells Fargo Center,"333 S Grand Ave Los Angeles, CA 90071",8.2,Open 24/7 - 24 Hours,Parking: Pay,,"Lodging, Valet Parking, Dining, Restrooms, EV Parking, Shopping, Park","4 EV plugs on level P3
",20,,10,J-1772
805,82594,Joes Parking,"808 S Olive St, Los Angeles, CA 90015",4,,Parking: Pay,,Dining,,30,,4,J-1772
806,82989,Universal Studios Hollywood - Woody Woodpecker Lot,"1000 Universal City Plaza, Studio City, CA 91602, USA",,Open 24/7,Parking: Pay,,"Dining, Shopping, Park, EV Parking, Restrooms","The station is located in the Woody Woodpecker Lot, Aisle E. One station pay per use, Chargepoint network required.",2,,1,J-1772
807,8384,Auto Club of Southern California,"2601 South Figueroa Street, Los Angeles, CA 90007",3.7,Office hours: Mon. - Fri.: 8:30 a.m. - 5 p.m.,Parking: Free,+1 213-741-3686,,"Two Level 2 chargers. Open from 8:30-5 pm. Inside the gate next to the SMOG inspection center. Sign for access in security control office, down some steps in front of guard booth.",70,,2,J-1772
808,8444,LAX Airport - Lot 6,"1 World Way, Lot 6, Los Angeles, CA 90045",9.3,Open 24/7 - 24/7,Parking: Pay,+1 424-646-7275,"EV Parking, Restrooms, Dining",Enter lot through arrivals (lower level). 20 free (2 are handicap only) Clipper Creek J1772 chargers are on first level to the right - across from Terminals 5 & 6 arrivals. It is across from Terminal 5 E handicap parking.,232,,20,J-1772
809,8452,Good Samaritan Hospital,"1317 Shatto St, Los Angeles, CA 90017",10,,Parking: Pay,,"Dining, Restrooms, EV Parking, Shopping",Pin is now accurate (Shatto St garage). Chargers on 3rd floor,34,,8,J-1772
810,8464,Los Angeles County Museum of Art,"5905 Wilshire Boulevard, Los Angeles, CA, 90036",5.3,"Mon., Tue., Thu.: noon - 8 p.m.; Fri.: noon - 9 p.m.; Sat. - Sun.: 11 a.m. - 8 p.m.; closed Wed.",Parking: Pay,+1 323-857-6000,"WiFi, Shopping, Dining, Restrooms, EV Parking, Park","Enter underground parking from 6th St, just east of Fairfax. Charging stations are located at P1 B on the first level of The Pritzker Parking Garage. There are 3 chargers at no cost for visitors with electric vehicles while visiting the museum. Please support www.adoptacharger.org",139,,3,J-1772
811,85159,Pacific Design Center - Red Building,"750 N San Vicente Blvd, West Hollywood CA 90069, United States",9.6,,Parking: Pay,,,"Four Level 2 chargers on parking level P3 in the red building. ChargePoint network.
",15,,4,J-1772
812,85214,Culver City Hall,"9770 Culver Blvd, Culver City, CA 90232",10,Mon - Fri: 7:30AM - 5:30PM,Parking: Pay,+1 877-494-3833,"Dining, Restrooms, EV Parking, Shopping, Park","EVgo Charger is located under-building, P1 Visitor Parking Level. Enter from Duquesne Ave. Parking is one hour free, and $1 every 30 minutes after.",47,7.2 kW,1,J-1772
813,85251,Cal State Los Angeles - Parking Structure C,"2001–2003 Circle Dr, Los Angeles CA 91754, United States",6.9,Open 24/7,Parking: Pay,,EV Parking,"Two free chargers for EV vehicles. Max 4 hours. 
",8,,1,J-1772
814,85426,Red Hippo,"8001 Langdon Ave, Van Nuys, CA 91406, USA",6.9,Usually available 9am-5pm or whenever our gate is open.,Parking: Free,+1 818-810-7556,"Dining, Restrooms, Shopping, EV Parking, Park","Usually available 9am-5pm or whenever our gate is open. Generally for customer use, but we very much welcome other EV enthusiasts, especially those with conversion cars. 75 Amp Tesla capable, bring your J1772 adapter, but we have an extra in case you forget.",9,,1,J-1772
815,8548,818 West 7th,"800 West Seventh St., Los Angeles, CA, 90017",6.9,Open 24/7 - 24/7,Parking: Pay,+1 213-213-8542,,"Charging stations do not work. 12.28.18
",7,,3,J-1772
816,8611,The Grove,"189 The Grove Dr., Los Angeles, CA, 90036",7.2,Open 24/7,Parking: Pay,+1 323-900-8080,"Park, Dining, Shopping, Restrooms, Grocery, EV Parking, Valet Parking, WiFi","Six Level 2 chargers administered by GridKey on P3 western wall near ramp. One hour free parking. $3 / hour to charge. 
",508,,6,J-1772
817,8655,LA Live / Staples Center,"1005 W. Chick Hearn Ct., Los Angeles, CA 90015",10,Open 24/7 - 24/7,Parking: Pay,+1 213-765-6844,"Lodging, Dining, Restrooms, EV Parking, Shopping, Park","There are three, dual-charging stations in the West Parking Lot, located at ground level, around the corner from handicapped and the entrance. They're almost adjacent to 11th Street. Three face forward, and the fourth is by itself on a column. RFID card required.",43,,3,J-1772
818,8656,LA Live / JW Marriott,"900 W. Olympic, Los Angeles, CA 90015",7.4,Open 24/7 - 24/7,Parking: Pay,+1 213-765-8600,Lodging,"There are two Blink chargers for Valet Parking at the J.W. Marriott, though the actual chargers are in L3 of the West Parking Lot. Valet Parking charges $40 for overnight guests. Blink card and zip code required.",14,,2,J-1772
819,8657,LA Live / Staples Center East Garage Level 1 & 2,"800 W. Olympic Blvd., Los Angeles, CA 90015",10,Open 24/7 - 24/7,Parking: Pay,,,"There are four Blink chargers in the East Parking Lot. Two in Parking Level 2 that are back to back from each other. The other two are ChargePoint, side by side for four total vehicles in Parking Level 1, Section C3. RFID card required.
",76,,6,J-1772
820,87729,Oppenheimer Tower,"10880 Wilshire Blvd, Los Angeles CA 90024, United States",4.9,Open 24/7,Parking: Pay,+1 310-470-8501,"Park, WiFi, Restrooms, Lodging, Shopping, EV Parking, Dining",Four Blink charging stations in the public parking garage level LL. Heavily used by building workers. Garage is managed by Ampco Parking. Public hours are Monday-Sunday 24 hours.,4,,2,J-1772
821,88694,Whole Foods Market Downtown Los Angeles,"788 S. Grand Ave., Los Angeles, CA 90017",5.5,consult bus hrs of wfm,Parking: Free,+1 213-873-4745,"Dining, Restrooms, EV Parking, Shopping, Grocery, WiFi","Two stations are located at the entrance and two more in the garage
",84,7.68 kW,4,J-1772
822,88782,Fountain Ave Parking/Charging,"6501 Fountain Ave, Los Angeles, CA 90028, USA",2,Open 24/7,Parking: Free,,,ChargePoint Level 2 is located on the north (westbound) side of the street in front of After School Al-Stars.,113,,1,J-1772
823,88795,Cal State University Northridge - Lot F10,"9966 Lindley Ave Northridge, CA 91330",5.9,,Parking: Pay,,EV Parking,Mobile solar station in parking lot. Free ChargePoint access. Powered by DC Solar Freedom. Map marker location is precise.,10,,1,J-1772
824,88818,LA Fitness,"5570 Lincoln Blvd, Playa Vista, CA 90094",10,,Parking: Pay,,"Restrooms, Dining, EV Parking, Park, Shopping",Three ChargePoint J1772 plugs. Standard charges. Ground level (,27,,2,J-1772
825,89160,Medical building,"5400 Balboa Blvd, Los Angeles CA 91316, United States",7.9,Open 24/7,Parking: Pay,,,101 exit 21. The chargers are located on the left as soon as you enter the lot just near the front doors of the building.,16,,2,J-1772
826,89389,Wilshire Rodeo Plaza,"9536 Wilshire Blvd, Beverly Hills, CA 90212",,,Parking: Pay,,Dining,,1,7 kW,1,J-1772
827,89727,One Westside (bottom),"11270 W. Olympic Blvd., Los Angeles, CA 90064",7.8,6:00 AM to 12:00 AM,Parking: Free,+1 888-264-2208,"Dining, Restrooms, Shopping, Grocery, EV Parking","Located in front of Marshalls
",209,7.68 kW,2,J-1772
828,89864,Crenshaw Blvd. Parking/Charging,"7319 Crenshaw Blvd, Los Angeles CA 90043, United States",6.9,Follow posted street parking signs.,Parking: Free,,Dining,Curbside Chargepoint station along Crenshaw Blvd.(southbound) south of 73rd.,25,,1,J-1772
829,9012,Urban Radish,"661 Imperial St, Los Angeles, CA 90021, USA",7.9,Open 24/7 - Store closes at 6. Chargers are accessible 24/7,Parking: Free,+1 213-892-1570,"Grocery, EV Parking, Restrooms, Dining, Shopping","One dual-outlet CHAdeMO/CCS DC fast charger via EV Connect. Five dual-outlet ChargePoint J1772 Level 2, and four Blink J1772 Level 2 charging stations in the public parking lot in front of Urban Radish - access from Imperial Street. To access after hours use gate code 6600. Keypad is beige box on the left side - Slide cover up to expose keypad. Don't type any ",482,50 kW,12,"CHAdeMO, CCS/SAE, J-1772"
830,9020,Parking Concepts,"1840 Century Park East, Los Angeles, CA 90067",,Open 24/7 - 24/7,,,,Enter parking between the Wells Fargo and Citi Bank buildings.,2,,3,J-1772
831,9026,University of Southern California - UPX,"3401 S. Grand Ave, Los Angeles, CA 90007",4.8,Open 24/7 - Open 24 hours.,Parking: Pay,,,Enter off of 35th Street east of Grand Avenue. Two dual Level 2. Pay station on second floor.,13,,2,J-1772
832,9027,University of Southern California - PSD,"649 W 34th St, Los Angeles, CA 90089",7.9,Open 24/7 - 24/7,Parking: Free,,"Park, EV Parking, Restrooms, Shopping, Dining",Campus entrance (Gate 5) at Jefferson Blvd & McClintock. Parking is $12/day or USC parking permit unless with vehicle. Chargers are located on the first floor and basement. Open 24 hours.,39,,3,J-1772
